EcritureDate,Intitule,Debit,Credit
06/03/2023,Clients Véronique de Royer,789.56,0
06/03/2023,TVA collectée,0,131.59
06/03/2023,Ventes de marchandises,0,657.97
06/03/2023,Clients Manon de la Gimenez,6848.14,0
06/03/2023,TVA collectée,0,1141.36
06/03/2023,Ventes de marchandises,0,5706.78
06/03/2023,Clients Simone Roussel de la Laine,5587.33,0
06/03/2023,TVA collectée,0,931.22
06/03/2023,Ventes de marchandises,0,4656.11
06/03/2023,Clients Simone Roussel de la Laine,5934.55,0
06/03/2023,TVA collectée,0,989.09
06/03/2023,Ventes de marchandises,0,4945.46
06/03/2023,Clients Claudine Besnard,1883.31,0
06/03/2023,TVA collectée,0,313.88
06/03/2023,Ventes de marchandises,0,1569.43
06/03/2023,Clients Céline Bourdon,6098.5,0
06/03/2023,TVA collectée,0,1016.42
06/03/2023,Ventes de marchandises,0,5082.08
06/03/2023,Clients Henri Monnier,5779.36,0
06/03/2023,TVA collectée,0,963.23
06/03/2023,Ventes de marchandises,0,4816.13
06/03/2023,Clients Manon Gilles,4457.26,0
06/03/2023,TVA collectée,0,742.88
06/03/2023,Ventes de marchandises,0,3714.38
06/03/2023,Clients Hortense Valette,3656.16,0
06/03/2023,TVA collectée,0,609.36
06/03/2023,Ventes de marchandises,0,3046.8
06/03/2023,Clients Michelle,2966.63,0
06/03/2023,TVA collectée,0,494.44
06/03/2023,Ventes de marchandises,0,2472.19
06/03/2023,Clients Alain Chauvin,5040.66,0
06/03/2023,TVA collectée,0,840.11
06/03/2023,Ventes de marchandises,0,4200.55
06/03/2023,Clients Édouard,6207.03,0
06/03/2023,TVA collectée,0,1034.5
06/03/2023,Ventes de marchandises,0,5172.53
06/03/2023,Clients Guy Maréchal,1053.94,0
06/03/2023,TVA collectée,0,175.66
06/03/2023,Ventes de marchandises,0,878.28
06/03/2023,Banque CIC,3418.41,0
06/03/2023,TVA collectée,0,569.74
06/03/2023,Ventes de marchandises,0,2848.67
06/03/2023,Clients Henri Monnier,4349.29,0
06/03/2023,TVA collectée,0,724.88
06/03/2023,Ventes de marchandises,0,3624.41
06/03/2023,Clients Édouard Pineau,3287.64,0
06/03/2023,TVA collectée,0,547.94
06/03/2023,Ventes de marchandises,0,2739.7
06/03/2023,Clients Robert Le Evrard,739.18,0
06/03/2023,TVA collectée,0,123.2
06/03/2023,Ventes de marchandises,0,615.98
06/03/2023,Clients Marcel,1440.29,0
06/03/2023,TVA collectée,0,240.05
06/03/2023,Ventes de marchandises,0,1200.24
06/03/2023,Clients Henri Monnier,4014.73,0
06/03/2023,TVA collectée,0,669.12
06/03/2023,Ventes de marchandises,0,3345.61
06/03/2023,Clients Manon Gilles,145.76,0
06/03/2023,TVA collectée,0,24.29
06/03/2023,Ventes de marchandises,0,121.47
06/03/2023,Clients Élisabeth Berger,2529.46,0
06/03/2023,TVA collectée,0,421.58
06/03/2023,Ventes de marchandises,0,2107.88
06/03/2023,Clients Simone Roussel de la Laine,4649.12,0
06/03/2023,TVA collectée,0,774.85
06/03/2023,Ventes de marchandises,0,3874.27
06/03/2023,Clients Franck Diaz du Devaux,1581.33,0
06/03/2023,TVA collectée,0,263.56
06/03/2023,Ventes de marchandises,0,1317.77
06/03/2023,Clients Manon Gilles,3256.37,0
06/03/2023,TVA collectée,0,542.73
06/03/2023,Ventes de marchandises,0,2713.64
06/03/2023,Clients Édouard Pineau,1008.82,0
06/03/2023,TVA collectée,0,168.14
06/03/2023,Ventes de marchandises,0,840.68
06/03/2023,Clients Édouard Pineau,4033.81,0
06/03/2023,TVA collectée,0,672.3
06/03/2023,Ventes de marchandises,0,3361.51
06/03/2023,Clients Édouard,1056.75,0
06/03/2023,TVA collectée,0,176.12
06/03/2023,Ventes de marchandises,0,880.63
06/03/2023,Clients Arthur Evrard,2831.55,0
06/03/2023,TVA collectée,0,471.93
06/03/2023,Ventes de marchandises,0,2359.62
06/03/2023,Clients Charles,6401.15,0
06/03/2023,TVA collectée,0,1066.86
06/03/2023,Ventes de marchandises,0,5334.29
06/03/2023,Banque SG,5794,0
06/03/2023,TVA collectée,0,965.67
06/03/2023,Ventes de marchandises,0,4828.33
06/03/2023,Clients Robert Le Evrard,501.51,0
06/03/2023,TVA collectée,0,83.59
06/03/2023,Ventes de marchandises,0,417.92
06/03/2023,Clients Raymond Hoareau,1355.41,0
06/03/2023,TVA collectée,0,225.9
06/03/2023,Ventes de marchandises,0,1129.51
06/03/2023,Clients Alain Chauvin,5478.21,0
06/03/2023,TVA collectée,0,913.04
06/03/2023,Ventes de marchandises,0,4565.17
06/03/2023,Clients Raymond Hoareau,428.57,0
06/03/2023,TVA collectée,0,71.43
06/03/2023,Ventes de marchandises,0,357.14
06/03/2023,Clients Marcel,1620.26,0
06/03/2023,TVA collectée,0,270.04
06/03/2023,Ventes de marchandises,0,1350.22
07/03/2023,Clients Isaac Cordier de Bruneau,5145.4,0
07/03/2023,TVA collectée,0,857.57
07/03/2023,Ventes de marchandises,0,4287.83
07/03/2023,Banque CIC,2236.07,0
07/03/2023,TVA collectée,0,372.68
07/03/2023,Ventes de marchandises,0,1863.39
07/03/2023,Clients Franck Diaz du Devaux,1807.78,0
07/03/2023,TVA collectée,0,301.3
07/03/2023,Ventes de marchandises,0,1506.48
07/03/2023,Clients Marcel,5239.59,0
07/03/2023,TVA collectée,0,873.27
07/03/2023,Ventes de marchandises,0,4366.32
07/03/2023,Clients Céline Bourdon,3908.97,0
07/03/2023,TVA collectée,0,651.5
07/03/2023,Ventes de marchandises,0,3257.47
07/03/2023,Clients Marcel,5848.66,0
07/03/2023,TVA collectée,0,974.78
07/03/2023,Ventes de marchandises,0,4873.88
07/03/2023,Clients Odette Couturier Le Benoit,5459.52,0
07/03/2023,TVA collectée,0,909.92
07/03/2023,Ventes de marchandises,0,4549.6
07/03/2023,Banque SG,2968.22,0
07/03/2023,TVA collectée,0,494.7
07/03/2023,Ventes de marchandises,0,2473.52
07/03/2023,Clients Guy Maréchal,4569.93,0
07/03/2023,TVA collectée,0,761.66
07/03/2023,Ventes de marchandises,0,3808.27
07/03/2023,Clients Alexandria Riou,2597.09,0
07/03/2023,TVA collectée,0,432.85
07/03/2023,Ventes de marchandises,0,2164.24
07/03/2023,Clients Geneviève Dumas,6587.52,0
07/03/2023,TVA collectée,0,1097.92
07/03/2023,Ventes de marchandises,0,5489.6
07/03/2023,Clients Henri Monnier,2596.03,0
07/03/2023,TVA collectée,0,432.67
07/03/2023,Ventes de marchandises,0,2163.36
07/03/2023,Clients Henri Monnier,1780.5,0
07/03/2023,TVA collectée,0,296.75
07/03/2023,Ventes de marchandises,0,1483.75
07/03/2023,Clients Manon de la Gimenez,1289.19,0
07/03/2023,TVA collectée,0,214.87
07/03/2023,Ventes de marchandises,0,1074.32
07/03/2023,Clients Franck Diaz du Devaux,313.74,0
07/03/2023,TVA collectée,0,52.29
07/03/2023,Ventes de marchandises,0,261.45
07/03/2023,Clients Guy Maréchal,4541.62,0
07/03/2023,TVA collectée,0,756.94
07/03/2023,Ventes de marchandises,0,3784.68
07/03/2023,Clients Édouard Pineau,3272.76,0
07/03/2023,TVA collectée,0,545.46
07/03/2023,Ventes de marchandises,0,2727.3
07/03/2023,Clients Nath Parent,878.28,0
07/03/2023,TVA collectée,0,146.38
07/03/2023,Ventes de marchandises,0,731.9
07/03/2023,Clients Alain Chauvin,6597.65,0
07/03/2023,TVA collectée,0,1099.61
07/03/2023,Ventes de marchandises,0,5498.04
07/03/2023,Clients Céline Bourdon,1751.53,0
07/03/2023,TVA collectée,0,291.92
07/03/2023,Ventes de marchandises,0,1459.61
07/03/2023,Clients Henri Monnier,4125.63,0
07/03/2023,TVA collectée,0,687.61
07/03/2023,Ventes de marchandises,0,3438.02
07/03/2023,Clients Odette Couturier Le Benoit,6506.38,0
07/03/2023,TVA collectée,0,1084.4
07/03/2023,Ventes de marchandises,0,5421.98
07/03/2023,Clients Franck Diaz du Devaux,5608.65,0
07/03/2023,TVA collectée,0,934.78
07/03/2023,Ventes de marchandises,0,4673.87
07/03/2023,Clients Geneviève Dumas,58.25,0
07/03/2023,TVA collectée,0,9.71
07/03/2023,Ventes de marchandises,0,48.54
07/03/2023,Clients Simone Roussel de la Laine,3114.92,0
07/03/2023,TVA collectée,0,519.15
07/03/2023,Ventes de marchandises,0,2595.77
07/03/2023,Clients Geneviève Dumas,6110.25,0
07/03/2023,TVA collectée,0,1018.38
07/03/2023,Ventes de marchandises,0,5091.87
08/03/2023,Clients Céline Bourdon,672.83,0
08/03/2023,TVA collectée,0,112.14
08/03/2023,Ventes de marchandises,0,560.69
08/03/2023,Clients Élisabeth Berger,1622.17,0
08/03/2023,TVA collectée,0,270.36
08/03/2023,Ventes de marchandises,0,1351.81
08/03/2023,Clients Alain Chauvin,1974.63,0
08/03/2023,TVA collectée,0,329.11
08/03/2023,Ventes de marchandises,0,1645.52
08/03/2023,Banque CIC,1110.62,0
08/03/2023,TVA collectée,0,185.1
08/03/2023,Ventes de marchandises,0,925.52
08/03/2023,Clients Franck Diaz du Devaux,1193.41,0
08/03/2023,TVA collectée,0,198.9
08/03/2023,Ventes de marchandises,0,994.51
08/03/2023,Clients Odette Couturier Le Benoit,6766.88,0
08/03/2023,TVA collectée,0,1127.81
08/03/2023,Ventes de marchandises,0,5639.07
08/03/2023,Clients Raymond Hoareau,4854.87,0
08/03/2023,TVA collectée,0,809.14
08/03/2023,Ventes de marchandises,0,4045.73
08/03/2023,Clients Odette Couturier Le Benoit,4146.26,0
08/03/2023,TVA collectée,0,691.04
08/03/2023,Ventes de marchandises,0,3455.22
08/03/2023,Clients Céline Bourdon,1256.8,0
08/03/2023,TVA collectée,0,209.47
08/03/2023,Ventes de marchandises,0,1047.33
08/03/2023,Clients Nathalie Raymond,4394.94,0
08/03/2023,TVA collectée,0,732.49
08/03/2023,Ventes de marchandises,0,3662.45
08/03/2023,Clients Claudine Besnard,51.64,0
08/03/2023,TVA collectée,0,8.61
08/03/2023,Ventes de marchandises,0,43.03
08/03/2023,Clients Alexandria Riou,4788.67,0
08/03/2023,TVA collectée,0,798.11
08/03/2023,Ventes de marchandises,0,3990.56
08/03/2023,Clients Manon Gilles,3995.83,0
08/03/2023,TVA collectée,0,665.97
08/03/2023,Ventes de marchandises,0,3329.86
08/03/2023,Banque CIC,4277.03,0
08/03/2023,TVA collectée,0,712.84
08/03/2023,Ventes de marchandises,0,3564.19
08/03/2023,Clients Marcel,6329.05,0
08/03/2023,TVA collectée,0,1054.84
08/03/2023,Ventes de marchandises,0,5274.21
08/03/2023,Clients Raymond Hoareau,5825.13,0
08/03/2023,TVA collectée,0,970.86
08/03/2023,Ventes de marchandises,0,4854.27
08/03/2023,Clients Franck Diaz du Devaux,5671.18,0
08/03/2023,TVA collectée,0,945.2
08/03/2023,Ventes de marchandises,0,4725.98
08/03/2023,Clients Michelle,371.84,0
08/03/2023,TVA collectée,0,61.97
08/03/2023,Ventes de marchandises,0,309.87
08/03/2023,Clients Édouard Pineau,1004.18,0
08/03/2023,TVA collectée,0,167.36
08/03/2023,Ventes de marchandises,0,836.82
08/03/2023,Clients Robert Le Evrard,91.61,0
08/03/2023,TVA collectée,0,15.27
08/03/2023,Ventes de marchandises,0,76.34
08/03/2023,Clients Odette Couturier Le Benoit,4368.72,0
08/03/2023,TVA collectée,0,728.12
08/03/2023,Ventes de marchandises,0,3640.6
08/03/2023,Clients Raymond Hoareau,3545.8,0
08/03/2023,TVA collectée,0,590.97
08/03/2023,Ventes de marchandises,0,2954.83
08/03/2023,Banque SG,137.26,0
08/03/2023,TVA collectée,0,22.88
08/03/2023,Ventes de marchandises,0,114.38
08/03/2023,Clients Robert Le Evrard,40.73,0
08/03/2023,TVA collectée,0,6.79
08/03/2023,Ventes de marchandises,0,33.94
08/03/2023,Clients Geneviève Dumas,6043.63,0
08/03/2023,TVA collectée,0,1007.27
08/03/2023,Ventes de marchandises,0,5036.36
08/03/2023,Clients Henri Monnier,2314.85,0
08/03/2023,TVA collectée,0,385.81
08/03/2023,Ventes de marchandises,0,1929.04
08/03/2023,Clients Odette Couturier Le Benoit,1044.45,0
08/03/2023,TVA collectée,0,174.08
08/03/2023,Ventes de marchandises,0,870.37
08/03/2023,Clients Édouard,152.78,0
08/03/2023,TVA collectée,0,25.46
08/03/2023,Ventes de marchandises,0,127.32
08/03/2023,Clients Guy Maréchal,5491.92,0
08/03/2023,TVA collectée,0,915.32
08/03/2023,Ventes de marchandises,0,4576.6
09/03/2023,Clients Nathalie Raymond,3717.06,0
09/03/2023,TVA collectée,0,619.51
09/03/2023,Ventes de marchandises,0,3097.55
09/03/2023,Clients Arthur Evrard,2208.34,0
09/03/2023,TVA collectée,0,368.06
09/03/2023,Ventes de marchandises,0,1840.28
09/03/2023,Banque SG,4650.9,0
09/03/2023,TVA collectée,0,775.15
09/03/2023,Ventes de marchandises,0,3875.75
09/03/2023,Clients Nath Parent,5516.77,0
09/03/2023,TVA collectée,0,919.46
09/03/2023,Ventes de marchandises,0,4597.31
09/03/2023,Clients Élisabeth Berger,6346.61,0
09/03/2023,TVA collectée,0,1057.77
09/03/2023,Ventes de marchandises,0,5288.84
09/03/2023,Clients Alain Chauvin,5327.09,0
09/03/2023,TVA collectée,0,887.85
09/03/2023,Ventes de marchandises,0,4439.24
09/03/2023,Clients Manon de la Gimenez,5881.49,0
09/03/2023,TVA collectée,0,980.25
09/03/2023,Ventes de marchandises,0,4901.24
09/03/2023,Clients Simone Roussel de la Laine,60.36,0
09/03/2023,TVA collectée,0,10.06
09/03/2023,Ventes de marchandises,0,50.3
09/03/2023,Clients Édouard,478.27,0
09/03/2023,TVA collectée,0,79.71
09/03/2023,Ventes de marchandises,0,398.56
09/03/2023,Clients Manon de la Gimenez,2196.27,0
09/03/2023,TVA collectée,0,366.05
09/03/2023,Ventes de marchandises,0,1830.22
09/03/2023,Clients Robert Meunier,2173.22,0
09/03/2023,TVA collectée,0,362.2
09/03/2023,Ventes de marchandises,0,1811.02
09/03/2023,Clients Élisabeth Berger,4059.42,0
09/03/2023,TVA collectée,0,676.57
09/03/2023,Ventes de marchandises,0,3382.85
09/03/2023,Clients Charles,1743.38,0
09/03/2023,TVA collectée,0,290.56
09/03/2023,Ventes de marchandises,0,1452.82
09/03/2023,Clients Manon Gilles,3332.14,0
09/03/2023,TVA collectée,0,555.36
09/03/2023,Ventes de marchandises,0,2776.78
09/03/2023,Clients Geneviève Dumas,404.09,0
09/03/2023,TVA collectée,0,67.35
09/03/2023,Ventes de marchandises,0,336.74
09/03/2023,Clients Marcel,1086.67,0
09/03/2023,TVA collectée,0,181.11
09/03/2023,Ventes de marchandises,0,905.56
09/03/2023,Clients Simone Roussel de la Laine,611.65,0
09/03/2023,TVA collectée,0,101.94
09/03/2023,Ventes de marchandises,0,509.71
09/03/2023,Clients Geneviève Dumas,5392.5,0
09/03/2023,TVA collectée,0,898.75
09/03/2023,Ventes de marchandises,0,4493.75
09/03/2023,Clients Guy Maréchal,3860.47,0
09/03/2023,TVA collectée,0,643.41
09/03/2023,Ventes de marchandises,0,3217.06
09/03/2023,Clients Charles,4224.34,0
09/03/2023,TVA collectée,0,704.06
09/03/2023,Ventes de marchandises,0,3520.28
10/03/2023,Clients Hortense Valette,2340.81,0
10/03/2023,TVA collectée,0,390.13
10/03/2023,Ventes de marchandises,0,1950.68
10/03/2023,Clients Robert Le Evrard,2780.08,0
10/03/2023,TVA collectée,0,463.35
10/03/2023,Ventes de marchandises,0,2316.73
10/03/2023,Clients Alain Chauvin,5308.32,0
10/03/2023,TVA collectée,0,884.72
10/03/2023,Ventes de marchandises,0,4423.6
10/03/2023,Clients Franck Diaz du Devaux,5347.46,0
10/03/2023,TVA collectée,0,891.24
10/03/2023,Ventes de marchandises,0,4456.22
10/03/2023,Clients Édouard Pineau,3672.4,0
10/03/2023,TVA collectée,0,612.07
10/03/2023,Ventes de marchandises,0,3060.33
10/03/2023,Clients Nath Parent,4543.21,0
10/03/2023,TVA collectée,0,757.2
10/03/2023,Ventes de marchandises,0,3786.01
10/03/2023,Clients Simone Roussel de la Laine,1409.6,0
10/03/2023,TVA collectée,0,234.93
10/03/2023,Ventes de marchandises,0,1174.67
10/03/2023,Clients Robert Meunier,3404.41,0
10/03/2023,TVA collectée,0,567.4
10/03/2023,Ventes de marchandises,0,2837.01
10/03/2023,Banque SG,578.39,0
10/03/2023,TVA collectée,0,96.4
10/03/2023,Ventes de marchandises,0,481.99
10/03/2023,Clients Robert Meunier,5546.94,0
10/03/2023,TVA collectée,0,924.49
10/03/2023,Ventes de marchandises,0,4622.45
10/03/2023,Clients Édouard,122.25,0
10/03/2023,TVA collectée,0,20.38
10/03/2023,Ventes de marchandises,0,101.87
10/03/2023,Clients Alexandria Riou,3489.73,0
10/03/2023,TVA collectée,0,581.62
10/03/2023,Ventes de marchandises,0,2908.11
10/03/2023,Banque CIC,6316.2,0
10/03/2023,TVA collectée,0,1052.7
10/03/2023,Ventes de marchandises,0,5263.5
10/03/2023,Clients Édouard Pineau,1851.22,0
10/03/2023,TVA collectée,0,308.54
10/03/2023,Ventes de marchandises,0,1542.68
10/03/2023,Clients Henri Monnier,4204.21,0
10/03/2023,TVA collectée,0,700.7
10/03/2023,Ventes de marchandises,0,3503.51
10/03/2023,Clients Charles,5159.28,0
10/03/2023,TVA collectée,0,859.88
10/03/2023,Ventes de marchandises,0,4299.4
10/03/2023,Clients Robert Le Evrard,2940.59,0
10/03/2023,TVA collectée,0,490.1
10/03/2023,Ventes de marchandises,0,2450.49
10/03/2023,Clients Robert Le Evrard,2789.91,0
10/03/2023,TVA collectée,0,464.99
10/03/2023,Ventes de marchandises,0,2324.92
10/03/2023,Clients Charles,2067.35,0
10/03/2023,TVA collectée,0,344.56
10/03/2023,Ventes de marchandises,0,1722.79
10/03/2023,Clients Guy Maréchal,4062.35,0
10/03/2023,TVA collectée,0,677.06
10/03/2023,Ventes de marchandises,0,3385.29
10/03/2023,Clients Claudine Besnard,3698.41,0
10/03/2023,TVA collectée,0,616.4
10/03/2023,Ventes de marchandises,0,3082.01
10/03/2023,Clients Marcel,1275.15,0
10/03/2023,TVA collectée,0,212.53
10/03/2023,Ventes de marchandises,0,1062.62
10/03/2023,Clients Alain Chauvin,5604.76,0
10/03/2023,TVA collectée,0,934.13
10/03/2023,Ventes de marchandises,0,4670.63
10/03/2023,Clients Michelle,3017.58,0
10/03/2023,TVA collectée,0,502.93
10/03/2023,Ventes de marchandises,0,2514.65
10/03/2023,Clients Céline Bourdon,6554.93,0
10/03/2023,TVA collectée,0,1092.49
10/03/2023,Ventes de marchandises,0,5462.44
10/03/2023,Clients Nath Parent,1820.67,0
10/03/2023,TVA collectée,0,303.45
10/03/2023,Ventes de marchandises,0,1517.22
10/03/2023,Clients Robert Le Evrard,6606.71,0
10/03/2023,TVA collectée,0,1101.12
10/03/2023,Ventes de marchandises,0,5505.59
10/03/2023,Clients Marcel,1368.6,0
10/03/2023,TVA collectée,0,228.1
10/03/2023,Ventes de marchandises,0,1140.5
10/03/2023,Clients Marcel,869.14,0
10/03/2023,TVA collectée,0,144.86
10/03/2023,Ventes de marchandises,0,724.28
10/03/2023,Clients Charles,2626.82,0
10/03/2023,TVA collectée,0,437.8
10/03/2023,Ventes de marchandises,0,2189.02
10/03/2023,Clients Odette Couturier Le Benoit,333.73,0
10/03/2023,TVA collectée,0,55.62
10/03/2023,Ventes de marchandises,0,278.11
10/03/2023,Clients Robert Meunier,4377.33,0
10/03/2023,TVA collectée,0,729.56
10/03/2023,Ventes de marchandises,0,3647.77
10/03/2023,Clients Simone Roussel de la Laine,4198.93,0
10/03/2023,TVA collectée,0,699.82
10/03/2023,Ventes de marchandises,0,3499.11
10/03/2023,Clients Odette Couturier Le Benoit,6069.87,0
10/03/2023,TVA collectée,0,1011.65
10/03/2023,Ventes de marchandises,0,5058.22
10/03/2023,Clients Robert Meunier,4009.82,0
10/03/2023,TVA collectée,0,668.3
10/03/2023,Ventes de marchandises,0,3341.52
10/03/2023,Banque SG,1548.11,0
10/03/2023,TVA collectée,0,258.02
10/03/2023,Ventes de marchandises,0,1290.09
11/03/2023,Clients Édouard Pineau,1536.82,0
11/03/2023,TVA collectée,0,256.14
11/03/2023,Ventes de marchandises,0,1280.68
11/03/2023,Clients Marcel,2816.08,0
11/03/2023,TVA collectée,0,469.35
11/03/2023,Ventes de marchandises,0,2346.73
11/03/2023,Clients Simone Roussel de la Laine,3447.83,0
11/03/2023,TVA collectée,0,574.64
11/03/2023,Ventes de marchandises,0,2873.19
11/03/2023,Clients Franck Diaz du Devaux,4520.4,0
11/03/2023,TVA collectée,0,753.4
11/03/2023,Ventes de marchandises,0,3767
11/03/2023,Banque CIC,1208.18,0
11/03/2023,TVA collectée,0,201.36
11/03/2023,Ventes de marchandises,0,1006.82
11/03/2023,Clients Manon Gilles,5253.53,0
11/03/2023,TVA collectée,0,875.59
11/03/2023,Ventes de marchandises,0,4377.94
11/03/2023,Clients Guy Maréchal,5167.02,0
11/03/2023,TVA collectée,0,861.17
11/03/2023,Ventes de marchandises,0,4305.85
11/03/2023,Clients Astrid Fleury,4861.01,0
11/03/2023,TVA collectée,0,810.17
11/03/2023,Ventes de marchandises,0,4050.84
11/03/2023,Clients Simone Roussel de la Laine,3146.02,0
11/03/2023,TVA collectée,0,524.34
11/03/2023,Ventes de marchandises,0,2621.68
11/03/2023,Clients Édouard Pineau,3055.45,0
11/03/2023,TVA collectée,0,509.24
11/03/2023,Ventes de marchandises,0,2546.21
11/03/2023,Clients Odette Couturier Le Benoit,4133.79,0
11/03/2023,TVA collectée,0,688.97
11/03/2023,Ventes de marchandises,0,3444.82
11/03/2023,Clients Élisabeth Berger,164.83,0
11/03/2023,TVA collectée,0,27.47
11/03/2023,Ventes de marchandises,0,137.36
11/03/2023,Clients Guy Maréchal,5918.88,0
11/03/2023,TVA collectée,0,986.48
11/03/2023,Ventes de marchandises,0,4932.4
11/03/2023,Clients Arthur Evrard,2025.11,0
11/03/2023,TVA collectée,0,337.52
11/03/2023,Ventes de marchandises,0,1687.59
11/03/2023,Clients Odette Couturier Le Benoit,6628.77,0
11/03/2023,TVA collectée,0,1104.8
11/03/2023,Ventes de marchandises,0,5523.97
11/03/2023,Clients Geneviève Dumas,4497.92,0
11/03/2023,TVA collectée,0,749.65
11/03/2023,Ventes de marchandises,0,3748.27
11/03/2023,Clients Manon de la Gimenez,5409.32,0
11/03/2023,TVA collectée,0,901.55
11/03/2023,Ventes de marchandises,0,4507.77
11/03/2023,Clients Robert Meunier,6654.36,0
11/03/2023,TVA collectée,0,1109.06
11/03/2023,Ventes de marchandises,0,5545.3
11/03/2023,Clients Henri Monnier,5978.59,0
11/03/2023,TVA collectée,0,996.43
11/03/2023,Ventes de marchandises,0,4982.16
11/03/2023,Clients Marcel,6878.55,0
11/03/2023,TVA collectée,0,1146.42
11/03/2023,Ventes de marchandises,0,5732.13
11/03/2023,Clients Nath Parent,1612.39,0
11/03/2023,TVA collectée,0,268.73
11/03/2023,Ventes de marchandises,0,1343.66
11/03/2023,Clients Robert Le Evrard,490.5,0
11/03/2023,TVA collectée,0,81.75
11/03/2023,Ventes de marchandises,0,408.75
11/03/2023,Clients Franck Diaz du Devaux,2557.11,0
11/03/2023,TVA collectée,0,426.19
11/03/2023,Ventes de marchandises,0,2130.92
11/03/2023,Clients Manon Gilles,2898.5,0
11/03/2023,TVA collectée,0,483.08
11/03/2023,Ventes de marchandises,0,2415.42
11/03/2023,Clients Odette Couturier Le Benoit,6017.51,0
11/03/2023,TVA collectée,0,1002.92
11/03/2023,Ventes de marchandises,0,5014.59
11/03/2023,Clients Simone Roussel de la Laine,4476.4,0
11/03/2023,TVA collectée,0,746.07
11/03/2023,Ventes de marchandises,0,3730.33
11/03/2023,Clients Guy Maréchal,5874.26,0
11/03/2023,TVA collectée,0,979.04
11/03/2023,Ventes de marchandises,0,4895.22
11/03/2023,Clients Guy Maréchal,2573.56,0
11/03/2023,TVA collectée,0,428.93
11/03/2023,Ventes de marchandises,0,2144.63
11/03/2023,Clients Céline Bourdon,3216.64,0
11/03/2023,TVA collectée,0,536.11
11/03/2023,Ventes de marchandises,0,2680.53
11/03/2023,Clients Guy Maréchal,2794.76,0
11/03/2023,TVA collectée,0,465.79
11/03/2023,Ventes de marchandises,0,2328.97
11/03/2023,Clients Robert Meunier,3324.16,0
11/03/2023,TVA collectée,0,554.03
11/03/2023,Ventes de marchandises,0,2770.13
11/03/2023,Banque CIC,4687.97,0
11/03/2023,TVA collectée,0,781.33
11/03/2023,Ventes de marchandises,0,3906.64
11/03/2023,Clients Nath Parent,3234.06,0
11/03/2023,TVA collectée,0,539.01
11/03/2023,Ventes de marchandises,0,2695.05
11/03/2023,Clients Astrid Fleury,6332.49,0
11/03/2023,TVA collectée,0,1055.41
11/03/2023,Ventes de marchandises,0,5277.08
11/03/2023,Clients Hortense Valette,6613.44,0
11/03/2023,TVA collectée,0,1102.24
11/03/2023,Ventes de marchandises,0,5511.2
11/03/2023,Banque CIC,3439.15,0
11/03/2023,TVA collectée,0,573.19
11/03/2023,Ventes de marchandises,0,2865.96
11/03/2023,Clients Édouard,2068.78,0
11/03/2023,TVA collectée,0,344.8
11/03/2023,Ventes de marchandises,0,1723.98
11/03/2023,Clients Odette Couturier Le Benoit,1407.86,0
11/03/2023,TVA collectée,0,234.64
11/03/2023,Ventes de marchandises,0,1173.22
11/03/2023,Clients Geneviève Dumas,4968.02,0
11/03/2023,TVA collectée,0,828
11/03/2023,Ventes de marchandises,0,4140.02
12/03/2023,Clients Guy Maréchal,6524.9,0
12/03/2023,TVA collectée,0,1087.48
12/03/2023,Ventes de marchandises,0,5437.42
12/03/2023,Banque SG,4249.66,0
12/03/2023,TVA collectée,0,708.28
12/03/2023,Ventes de marchandises,0,3541.38
12/03/2023,Clients Arthur Evrard,1208.23,0
12/03/2023,TVA collectée,0,201.37
12/03/2023,Ventes de marchandises,0,1006.86
12/03/2023,Banque CIC,4612.4,0
12/03/2023,TVA collectée,0,768.73
12/03/2023,Ventes de marchandises,0,3843.67
12/03/2023,Clients Marcel,6563.23,0
12/03/2023,TVA collectée,0,1093.87
12/03/2023,Ventes de marchandises,0,5469.36
12/03/2023,Clients Manon Gilles,229.39,0
12/03/2023,TVA collectée,0,38.23
12/03/2023,Ventes de marchandises,0,191.16
12/03/2023,Clients Geneviève Dumas,1719.77,0
12/03/2023,TVA collectée,0,286.63
12/03/2023,Ventes de marchandises,0,1433.14
12/03/2023,Clients Robert Le Evrard,1291.88,0
12/03/2023,TVA collectée,0,215.31
12/03/2023,Ventes de marchandises,0,1076.57
12/03/2023,Clients Odette Couturier Le Benoit,3309.57,0
12/03/2023,TVA collectée,0,551.6
12/03/2023,Ventes de marchandises,0,2757.97
12/03/2023,Clients Céline Bourdon,3540.15,0
12/03/2023,TVA collectée,0,590.02
12/03/2023,Ventes de marchandises,0,2950.13
12/03/2023,Clients Alain Chauvin,3487.54,0
12/03/2023,TVA collectée,0,581.26
12/03/2023,Ventes de marchandises,0,2906.28
12/03/2023,Clients Charles,2378.53,0
12/03/2023,TVA collectée,0,396.42
12/03/2023,Ventes de marchandises,0,1982.11
12/03/2023,Clients Manon Gilles,5665.96,0
12/03/2023,TVA collectée,0,944.33
12/03/2023,Ventes de marchandises,0,4721.63
12/03/2023,Clients Simone Roussel de la Laine,5850.95,0
12/03/2023,TVA collectée,0,975.16
12/03/2023,Ventes de marchandises,0,4875.79
12/03/2023,Banque SG,4009.36,0
12/03/2023,TVA collectée,0,668.23
12/03/2023,Ventes de marchandises,0,3341.13
12/03/2023,Clients Charles,4839.57,0
12/03/2023,TVA collectée,0,806.6
12/03/2023,Ventes de marchandises,0,4032.97
